"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
"35732","-0.882284069262749","0.908200133262348","1.68139604398536","-1.39120674859708","-0.382762125318221","-0.853829560309395","0.548229772904826","0.107783110102778","-0.0471186872892921","-0.251935190251375","1.35514505448329","0.513564961305531","-0.504919990140941","0.162114715001239","-0.150702143218423","0.737752259827537","-0.83964361577473","0.112593239240286","-0.50293668076191","0.137992916109181","-0.0535263014685136","-0.0888634377164078","-0.041447488649624","0.555351170619675","-0.361258207450974","0.694975403819638","0.363233633776403","0.222563333503011","14.13","0"
"35733","-0.936155340177208","0.459845900542486","2.13964655956498","-0.495434609053817","0.748869944887593","-0.688267809143337","0.714359249881615","-0.113073856859457","-0.341074605618076","-0.625161056695068","-0.264178654768174","-0.374660153241777","-0.676323216636575","0.0898074572991566","0.835193910693716","0.104090216487864","-0.408849402324208","-0.815576411979862","-0.957330077808379","0.00310342850771651","-0.20943247820347","-0.653323081547747","-0.118945756224939","0.0354438989461224","0.11317206460158","0.013849721259854","-0.177914059109191","-0.160154527039768","1.29","0"
"35733","1.18881228143143","0.12860942542788","0.126827059807158","0.466936968196025","-0.106855064012029","-0.126305800951738","-0.203854784974048","0.190557306216733","0.0261363308670798","-0.112743597602464","1.29550535041882","0.0759393450667943","-1.37096093623707","0.226629736984877","0.839764583339678","0.551290511037689","-0.00847824037123478","0.0450425265899269","-0.133501530152685","-0.186496096481466","-0.246636003852973","-0.791478163854257","0.122849230954625","-0.390732800530003","0.103909712503864","0.132035444099528","-0.0213081364681938","0.0108805167753525","3.56","0"
"35733","-1.48585015628742","1.36351729863934","0.534669393933793","-1.54975935156594","-0.480944806190764","-0.417168639533977","-0.273362711071603","1.05670301424135","-0.254287354073001","-0.675427402858313","0.0773538042369482","0.314356336958731","-0.55045205206952","0.802168143802365","-0.116201230162408","1.2943092770491","-0.855695331893737","0.565427523645","-0.119477235770572","-0.0764984064200546","-0.041439438104442","-0.330339782473727","-0.0685481609760998","-0.488110586121872","-0.190133584557736","0.764918542422638","0.108135223285764","0.0849964412771456","3.69","0"
"35733","-0.800257855479051","1.27731529329571","1.09775431458262","1.2108096702009","-0.0744253315701018","0.378666073136534","0.24660208484297","0.646119657817973","-0.811163494323083","-0.187374252171992","1.01740422734674","1.28556205367298","0.361205490313107","0.422025252059888","-0.581100445855827","-0.923907330333089","0.514886136431996","-0.20733636223753","1.00269377332007","0.0930812657917275","0.0710354713623862","0.415757469799648","-0.0885600346565178","0.054820486314459","-0.072878939994408","-0.24063959960212","0.300030114812695","0.133966693836115","22.43","0"
"35733","1.24043812261812","-0.557743615280077","-0.154102321889211","-0.469105462728227","-0.561032315440105","-0.377260535231475","-0.440591340680345","-0.0664172403707617","-0.646656339470136","0.0425897837979802","-0.205987038359916","-0.515511936841608","0.317248489311228","-1.38039849738042","0.322948648576907","0.920217063292154","1.44557845429505","-1.59811195249477","0.421134139774794","0.220414984624749","-0.0332408139421868","-0.177290606721788","-0.0881139934723766","-0.338143986330874","0.434852622498212","-0.257469889677014","0.0267447401627772","0.0433272302164237","79.64","0"
"35733","1.20862427013702","-0.0960722483063284","0.71643380162729","0.0413896377096801","-0.870281279796895","-0.79733854088988","-0.332170254589401","0.00701864206682247","0.141315021674354","0.0335989416287321","1.53460279377673","0.638655142106924","-0.589130808158042","0.458868899057167","0.558850542035394","0.61034129293451","-0.526133207320139","0.0869949587601446","0.173731640002592","-0.0926379482460268","-0.0713810903507557","-0.27613648890653","0.112353816885708","0.565381621406235","0.0412647051369582","0.844336540178204","-0.0769721833670695","0.00175083289479514","7.63","0"
"35734","-2.57135282311094","-2.28602661157183","2.90969860018909","-0.264518824257231","2.29556058700697","0.26427800150274","-1.41228393867826","0.431003378772081","1.369659310056","-0.509530410203137","0.0251540413471557","-0.0321846917229647","-1.65707771843842","-0.818701740148948","0.150542163039484","-1.61352970236543","1.22859345286291","-2.32300481518132","-1.69415673706021","-0.258065660482773","0.0613579073377905","0.799849855849154","-0.363365443601525","-0.520852773275023","-0.0240289774644804","1.18050697751541","-0.309633460173755","-0.296332036347061","0","0"
"35735","-2.02532560165626","-1.18005836039894","3.06140082442602","3.44562114414483","1.64641502730238","0.9721052519658","-1.46521425554031","0.590713261573092","-0.238354971623857","0.926583475220226","0.830968237269084","0.501821297512132","-0.700671941240918","-0.55525069931823","-0.681012872268489","-1.18115647301233","0.917756584842854","-0.311330177278775","0.924737081081586","0.130974460806037","0.153144591143187","0.849045371823317","-0.328861616509323","-0.202743516414788","0.111559795416633","0.508029548422321","-0.121232394349205","0.0179681919928128","0","0"
"35735","1.18531131858303","-0.866045714378598","0.716462487391865","-0.817602779802791","-0.985562900806954","0.412862044407364","-1.06656347829069","0.303957803445471","-0.775245067549355","0.688942506800242","1.82139381011176","0.114116982055433","-0.0887810938555439","-0.0297260195553925","0.831303130631303","0.977149599004157","0.446551192210861","-1.40805621482895","-0.125621730783258","0.091471454041313","0.428846817020292","1.11855791837494","-0.0643555107015067","-0.256838525506724","0.250363147824012","-0.0660308644550705","0.046611042594328","0.0113938502306345","49","0"
"35735","-0.709694000428039","0.631911253490141","1.93640702391301","-0.325911399117967","0.189454206514971","0.0669221251048495","0.489050254267576","0.239465906972954","-0.266866828477455","-0.791617436778259","1.10001497516543","1.13434660258287","-0.116534457160496","-0.135608310572988","-1.5420583960743","-0.380552405551001","-0.0708369903007564","-0.514872819878269","-0.499326938017861","-0.153297574143063","0.0966688703355769","0.449343455507598","-0.246604732688198","0.292801179557919","0.051540648528079","0.276087731600748","0.0705598339246435","0.0901561212332215","1.91","0"
"35737","-1.93065945118901","-1.16570890415493","1.55002296889496","1.72488146970193","2.24062911987866","-0.948854622739608","-0.890644269053411","0.405220189120929","-0.469245971168597","0.235931183450482","1.14593418209472","1.30041843559265","0.379681504744999","0.196529570271169","-0.464177388971441","-1.09893884837495","0.386011949198477","-0.188384446532352","1.02679751809928","0.742680472870474","0.198844568523321","0.29998387657788","0.245505184405399","0.0489918107189996","-0.00705345511250133","-0.242264362530656","0.352068607395528","0.237953544682786","13.56","0"
"35738","1.14235954378613","0.21261928612524","0.491908488644063","0.966679750241372","-0.143093328660602","-0.0208871164524986","-0.120333404731069","0.0816047384416825","-0.199127239973911","0.113401508956476","1.56075929891922","1.22732425758583","0.471778299797362","0.380946195292188","0.498987213077615","0.0253572856563037","-0.48237568477138","0.0640046863492642","-0.560790052867503","-0.120966144244642","0.251079541906196","0.821320099403864","-0.150665705511851","0.0644846057342106","0.635775367088619","-0.198240836122335","0.0416887885601796","0.0104055040705782","6.27","0"
"35739","-1.62594044610248","-0.110647084259874","2.30624619185446","0.225376387572045","-0.623481244876798","0.657943406991859","1.08703467122105","-0.0734878983865848","0.209927526951247","-0.350905361377772","0.469729210362248","-0.04144128242686","-0.900038868841519","-0.381797332734488","-0.455456568291465","0.778893236720627","-1.12960524307426","0.991155730955133","-0.516775755781102","-0.263984425558051","0.0865062141739969","0.622745048906743","0.0206367544506549","-0.0179422645322957","0.588885514530016","-0.353131335417577","-0.261184426434788","-0.0927401842866214","210","0"
"35739","-0.722422660266315","0.732069570689126","1.59637781160675","1.57137557253269","0.674031908326565","1.44571725858274","0.544285151942839","0.461222270974237","-0.862982688639447","-0.323416734881263","0.548798086193849","0.0890876478094737","-0.668750740982699","0.502505115016996","1.90554262150609","-2.45888370074504","1.90173375123328","-2.03166118969505","0.0437874695881572","0.0992645664441586","0.201424902925553","0.771011952385333","-0.104172888102078","-0.608024837020171","0.186766676527596","0.131529454967039","0.144879237949536","0.0706191937136302","53","0"
"35740","-0.921677426933145","0.712149450832612","2.55763254749516","0.156217895438883","-0.290113141018819","-0.201372550716943","0.298422797533239","0.105262376294656","0.306875860213091","-0.863444895904367","-0.961168460934498","0.41038734777201","0.32771805229212","-0.631951623292029","-0.561395961119376","0.250597239775283","-0.56841715506542","-0.0441077313182316","-0.859841357287134","-0.163296100644213","0.0304788282264391","0.185860275146587","-0.238510417649489","0.39701285858832","0.145587385939095","-0.580810895794217","0.0045617734254272","0.113785076075615","18.99","0"
"35740","-0.655271093976913","-1.03265082156476","2.01123205346298","-2.66264091727033","-0.345831421957934","-0.79233206289372","-0.306281914577427","-0.148358102246542","-1.59391353509413","0.537459050168193","-0.6878034056355","-0.609769088024448","0.21460844643119","-1.13822819105786","-1.8506768971568","-0.929979497527459","0.619687329366348","-0.896378181177013","-1.90959365886518","-0.36722036487996","-0.113499271773602","0.260598412224139","-0.0461171929419885","0.399455754601444","-0.134052098089255","-0.491225314245684","-0.0344993870307935","-0.0834027510445632","10","0"
"35740","1.09419357922845","-0.0740761152029203","1.39484495144577","1.2769284085175","-1.02389921844711","0.00148110918419025","-0.653498388235879","0.220389379234871","0.61053761864982","-0.0348259577785729","1.10033783881893","1.26551097149097","-0.0377554007685343","-0.160260697505072","-0.543241101649662","0.211945827257717","-0.42681853239756","0.359483789775258","0.000255986473424834","-0.125672493963879","0.00378365860797688","0.181577921639634","0.00682512639067822","0.534749976658594","0.358677067112714","-0.438981983055738","0.0692214339697796","0.0303198338791909","9.99","0"
"35740","-1.3969676993326","1.14252272440188","-1.00908048722282","-1.68151241789281","2.48101123587277","3.1419918940791","0.0804842852712544","0.289961249562887","-0.801148207600195","-0.597185155954558","-0.388781868042793","-0.00745545164547386","-0.178189601896499","0.777870752134426","0.27843455285874","0.63174425608915","-0.784075385708244","-0.292741184649634","-0.0575080149040548","-0.372229160055119","0.479927224809038","-1.51960405917288","0.0572877612513905","0.971829486001771","-0.115589253435315","-0.0460891635052501","-0.29367455312797","0.0429526347175764","39.95","0"
"35741","-1.39183786128834","-0.310954212112189","0.609514614662112","0.242188193492394","-0.93296213154474","-0.778386085524355","1.00229592437601","0.172819701145262","-0.807100860918873","-0.853054956249228","-0.402253221286534","0.165071549412344","0.526639340248191","0.569986696039094","1.32043302818905","-0.106369025520237","0.241267677379866","-0.226500685663554","1.20404733277101","0.833533307742433","0.15471565093789","-0.377413330312484","0.735566907402094","0.420720379893455","-0.500009436218417","0.904055380085938","-0.155433471728435","0.00161209310192784","299.95","0"
"35741","1.24242984911559","-0.485236888368355","0.653367265410347","-1.18221436770915","-1.13162326654532","-0.909064621084264","-0.417575246381166","-0.164308667016702","1.77966825030581","-1.23258221836308","-0.345578977111658","1.37921306996021","1.03825558412092","-0.464580138802682","0.647780170800688","-0.81084572312438","0.0807255662382429","-0.147028963185573","0.859785497977755","0.011966674205791","0.100577128028977","0.636339858819809","-0.180134275790207","0.516197739803709","0.655755832671749","0.151250188535952","0.0404334191700128","0.0227131370179791","22.81","0"
"35742","-0.0903002832974471","0.8718187787274","0.895372059610178","0.546943917238659","1.10944588301952","-0.000858108926762184","0.93305553016795","-0.315453801723769","-0.478561923737007","-0.0079542614861856","-1.61328376450397","-0.434814883052995","0.69222832938648","-0.0312863331537344","1.09814298404691","-0.0253623279497112","-0.823552487470568","0.488135455039156","0.961179637144988","0.170522191561383","0.0289663444127905","0.308772348803221","-0.363833209324845","-0.987160592736407","-0.0776511525094906","-0.278281699286558","0.00744346938020211","-0.0698502175885276","7","0"
"35743","-1.56144398315619","-0.997492935314917","3.03955362891838","0.218845541049785","-2.22100806817554","1.31895665998158","0.597787662672766","0.526390611063151","1.03352300961067","-1.40243395222795","0.0771261447508708","0.568206176320064","-1.25517590357593","-0.987855673409347","-2.52110914787584","0.0404039727816221","5.35102157932094e-05","0.651067652912285","-0.00715839303870855","0.663203541523291","0.376798083255894","0.767751725624272","0.476156152559686","0.562565047086649","0.47290741755248","0.604235231547085","-0.0611773907446078","0.0880137730611357","376.04","0"
"35743","-0.488686794233732","0.166906403858179","1.37960577214884","-0.975303853152859","-0.537876896711234","-1.2910993072022","0.500367496534712","-0.353418774075223","-1.45277557670369","0.208791274484648","-0.00642787344033836","-0.143033535039","0.78679121493882","-0.502107586710695","-0.563755866948558","0.224719200299361","0.765351665862845","-1.77816127909698","0.794504948060581","0.0888190354072119","0.271219203245804","0.87750359091913","-0.0415469264339565","0.985515576171463","0.327751887205428","-0.145530379748652","-0.0444756827550217","0.0189966050119217","28","0"
