"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
"51393","1.19338053658957","0.20139308510978","0.157889737077685","0.521462665875593","-0.203629261756128","-0.55994151849592","-0.0150260491303283","-0.0236437242983247","-0.159823557043807","-0.114461087731622","1.28574354917778","0.649416092561411","-0.110884099936499","-0.0431754956633932","0.454699400247259","0.788338121694442","-0.356799480546675","0.34632803325346","0.209884499884832","-0.0339100640271391","-0.247643114288184","-0.815317000804463","0.0605170809776321","-0.0443764548667613","0.211039578274267","0.0959957319587235","-0.0335667702091837","0.020508151675461","23.99","0"
"51394","-5.43002917448035","-5.74805125661299","1.6667830620914","-0.389157936248614","0.231856017150952","0.699393519900933","1.25839420906232","-0.767047424480884","0.422256369895899","0.914418091866119","1.60715788206106","-0.335828362565382","-0.35639647521757","-1.8397724667652","-0.738061737995464","0.798603357479948","0.171537972751249","-1.92985990453816","0.50980015217517","-2.17779208618802","-0.902039438304857","1.03798380450821","2.74822158072743","-0.233297094639487","1.07351234249797","-0.231751395558408","-0.43770106701517","0.409840157284856","388.91","0"
"51394","0.981752793835747","-0.64198680647096","1.15931905035309","0.248622823185139","-1.27437508011736","-0.131150338895616","-0.591585761676333","0.13112309463481","0.830753287359861","-0.342715489348684","1.19009372408814","1.65357496286772","0.468503384301486","-0.445479354382047","-1.07256445423633","0.00051652670389142","-0.063627537234583","-0.265386813864334","0.645854390806932","0.147456759136194","-0.107716759469403","-0.260976642735416","0.00715348756538071","0.643410922020154","0.0664963720617757","0.900520936749635","-0.0502790689014","0.0231737046128326","98.02","0"
"51394","1.09347172483986","-0.194425550424959","0.608859008757259","0.745988424158408","-0.467866398120784","0.217271421009702","-0.331952418780247","0.208041954576896","0.420667103629981","-0.0943647665509074","1.08137705572041","1.08122539337907","-0.481584560462547","0.0877568546052054","-0.788501714644766","-0.413543366678656","0.124733025696156","-0.476198432163496","0.115154499625037","-0.118794760104902","-0.0201123874453911","0.118756494350003","-0.067522291084554","0.0797554668460548","0.428823688434874","0.421863843857477","-0.00736495090146823","0.001804569440951","28.75","0"
"51394","-0.431910999760713","0.971677111077894","1.26866096654149","-0.0951689488714916","0.206453590311389","-0.204958699153648","0.48320160757509","0.254893399123329","-0.545394798837066","-0.365783307834331","1.57856646223013","0.295989578589865","-0.733665927400161","-0.0554371277240397","0.52773402798622","0.322501339165354","0.0778355104690318","0.000985118685732447","-0.154216971233787","0.0489754873970298","-0.19217779810921","-0.524333727710083","0.0145934053965895","-0.0540061294234724","-0.287815379344292","0.0867502637725606","0.252847843143151","0.0832270423116922","4.56","0"
"51394","-0.645725065467044","0.742403819104681","1.59490623306422","-0.700977727895559","0.637061890005804","-0.335425697486859","0.976390359229878","-0.212415281304328","-0.193215244476417","-0.49158764443138","-0.551746140087173","-0.223750705499175","-0.154969382210858","-0.0701493913419932","0.643016715639652","0.243048343112737","-0.674508231138699","-0.780979620044017","-1.01382783298742","-0.106758408820069","-0.18854218074232","-0.499364466205111","-0.0567505693137073","-0.314558224486986","-0.374550241422355","-0.0969359718458243","-0.233920211974166","-0.0924745775518457","16","0"
"51395","-1.4124783432214","0.145875356523918","2.52808936807613","0.502761388962132","-2.07973490696023","1.00721205044643","1.70641790413488","-0.0679541902468917","0.605737873679789","-1.43013179207518","-1.03503910539797","0.928176866744866","0.758741260925283","-1.28005966471595","-2.01784670355762","-0.286746912408614","-0.09004027328649","-0.251055207824195","-0.807380820517345","-0.0615803359095551","0.126888286864886","0.785673183802115","-0.142110844634312","0.803338785896663","0.792820620624228","-0.292108191149351","0.118448789689854","0.000877521785184271","385.67","0"
"51396","-0.939137901181817","-0.546926577151391","0.407901028036101","-1.8132104724132","0.0588354700694328","1.40804973667713","1.32654934150446","0.314962864401121","-2.05196296770926","-0.219255849146366","1.90180352300514","0.604340850584632","0.057891012797661","0.551061486130611","0.322187230123693","-2.49869072993672","0.73909032783344","-0.543166181899296","-2.56635498773293","-0.077216936702391","0.0391200953305352","0.19363382942658","0.605978588473885","-1.02107890820479","-0.431909706038984","0.761586469756968","0.0106922768490882","0.113870564734993","272.54","0"
"51396","-0.711491823255346","1.26977684830198","2.14737689294783","2.40988307870466","-0.0665165035813817","0.388210268363289","0.447406997185438","-0.89941549836894","-0.983962152695201","0.826659838984807","-0.045613559619697","-0.431703205463849","-0.348190751194822","0.046851426167433","1.28092588132803","-0.0109689221194186","0.00799323491656024","-0.562155829637334","-0.366326972606929","-0.187578490908149","0.660530199033241","-0.403115051720768","0.248296130923684","0.33037978882005","-0.823339228240349","-0.216253805987429","-0.0516816461883156","-0.0608149796791833","45.46","0"
"51397","1.13514889359515","-0.395843545229655","0.352619378907934","0.357325225891895","-0.497292118322878","0.264819410366306","-0.456363174295157","0.30180170042673","0.787012610899413","-0.126760401334835","0.527335381924428","0.0567414851691663","-2.17373658470566","0.418461813341052","-0.534829129118073","-0.293356691665592","0.162667080396203","-0.202447084606005","0.382172941386398","-0.20878323867633","-0.0507309951516955","-0.0433086912688858","-0.0967936347206186","-0.274397824148663","0.401979706047947","0.708218773414286","-0.038723746986825","-0.0107170820898336","27.83","0"
